page_url,property_type,price,location,locality,baths,area_marla,purpose,bedrooms
https://www.zameen.com/Property/bahria_town_phase_7_garden_villas_garde_city_zone_1_housses_are_available_for_rent-15319497-10264-4.html,House,175000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,3.3,For Rent,6
https://www.zameen.com/Property/izmir_town_izmir_town_block_j_well_built_house_available_in__good_location-16737258-3925-1.html,House,17500000,Izmir Town,"Izmir Town, Lahore, Punjab",4,10.0,For Sale,4
https://www.zameen.com/Property/karachi_scheme_33_240_yards_park_facing_bungalow_in_1_crore_50_lac_scheme_33-15109222-495-1.html,House,15000000,Scheme 33,"Scheme 33, Karachi, Sindh",4,9.6,For Sale,6
https://www.zameen.com/Property/rawalpindi_saddar_apartment_very_close_proximity_to_afic_ghq_and_saddar-12453554-717-1.html,Flat,15500000,Saddar,"Saddar, Rawalpindi, Punjab",4,10.5,For Sale,3
https://www.zameen.com/Property/karachi_north_nazimabad_3_bedroom_drawing_lounge-17113599-11-4.html,House,50000,North Nazimabad,"North Nazimabad, Karachi, Sindh",3,10.2,For Rent,4
https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_mazhar_munir_design_near_80_kanal_park_and_main_mosque-14054966-1448-1.html,House,44500000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_studio_flat_is_available_for_rent-17168994-1674-4.html,Flat,20000,DHA Defence,"DHA Defence, Karachi, Sindh",2,2.2,For Rent,2
https://www.zameen.com/Property/islamabad_b_17_well_built_apartment_available_in_good_location-17052835-616-4.html,Flat,16000,B-17,"B-17, Islamabad, Islamabad Capital",1,2.7,For Rent,1
https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_2_house_for_rent-17422793-3391-4.html,House,20000,Ghauri Town,"Ghauri Town, Islamabad, Islamabad Capital",2,7.0,For Rent,2
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_flat_is_available_for_sale-17237730-1674-1.html,Flat,11500000,DHA Defence,"DHA Defence, Karachi, Sindh",0,4.4,For Sale,2
https://www.zameen.com/Property/i_8_i_8_3_portion_is_available_for_rent-17352057-3443-4.html,Upper Portion,55000,I-8,"I-8, Islamabad, Islamabad Capital",0,14.2,For Rent,0
https://www.zameen.com/Property/lahore_baghbanpura_house_for_sale_in_baghbanpura-9060266-1057-1.html,House,6000000,Baghbanpura,"Baghbanpura, Lahore, Punjab",2,5.0,For Sale,2
https://www.zameen.com/Property/rawalpindi_muslim_town_3_bed_portion_for_rent-12650403-1033-4.html,Upper Portion,13000,Muslim Town,"Muslim Town, Rawalpindi, Punjab",1,2.5,For Rent,3
https://www.zameen.com/Property/dha_valley_dha_homes_house_structure_is_available_for_sale_in_lilly_block-17246855-3226-1.html,House,4000000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",0,5.0,For Sale,2
https://www.zameen.com/Property/islamabad_bani_gala_single_storey_house_with_gas_is_available_for_rent-14127006-340-4.html,House,36000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",0,5.0,For Rent,0
https://www.zameen.com/Property/lahore_bahria_orchard_well_built_house_available_in_good_location-17303436-1474-1.html,House,19500000,Bahria Orchard,"Bahria Orchard, Lahore, Punjab",4,20.0,For Sale,4
https://www.zameen.com/Property/f_7_f_7_1_double_storey_house_for_sale-16816919-3307-1.html,House,200000000,F-7,"F-7, Islamabad, Islamabad Capital",0,48.0,For Sale,0
https://www.zameen.com/Property/f_8_f_8_markaz_fully_furnished_upper_portion_available_for_rent_in_f_8-17192205-3318-4.html,Upper Portion,160000,F-8,"F-8, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/surjani_town_surjani_town_sector_6_brand_new_apartment_is_available_for_sale_in_surjani_town_sector_6b_1-17332049-6736-1.html,Flat,2800000,Gadap Town,"Gadap Town, Karachi, Sindh",2,3.3,For Sale,2
https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_120_sq_yards_bungalow_for_urgent_sale-15971568-8908-1.html,House,14000000,Scheme 33,"Scheme 33, Karachi, Sindh",4,4.8,For Sale,5
https://www.zameen.com/Property/lahore_tariq_gardens_10_marla_luxury_house_for_sale_at_prime_location-16081452-1356-1.html,House,24500000,Tariq Gardens,"Tariq Gardens, Lahore, Punjab",0,10.0,For Sale,0
https://www.zameen.com/Property/buffer_zone_bufferzone_sector_15_a_4_the_best_house_for_living_purpose-16385476-8954-1.html,House,12200000,North Karachi,"North Karachi, Karachi, Sindh",2,4.8,For Sale,2
https://www.zameen.com/Property/faisalabad_madina_town_house_is_available_for_sale-16839525-533-1.html,House,7500000,Madina Town,"Madina Town, Faisalabad, Punjab",0,5.0,For Sale,0
https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_house-17014004-329-1.html,House,50000000,E-11,"E-11, Islamabad, Islamabad Capital",0,18.0,For Sale,0
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_jasmine_block_10_marla_like_brand_new_house_for_rent_in_jasmine_block-15328050-1786-4.html,House,65000,Bahria Town,"Bahria Town, Lahore, Punjab",7,10.0,For Rent,5
https://www.zameen.com/Property/islamabad_g_13_g_13_house_available_for_rent-15555430-330-4.html,House,40000,G-13,"G-13, Islamabad, Islamabad Capital",6,8.0,For Rent,7
https://www.zameen.com/Property/rawalpindi_farooq_e_azam_road_here_is_a_good_opportunity_to_live_in_a_well_built_portion-17004157-8130-4.html,Lower Portion,19000,Farooq-e-Azam Road,"Farooq-e-Azam Road, Rawalpindi, Punjab",0,5.0,For Rent,0
https://www.zameen.com/Property/gulshan_e_maymar_gulshan_e_maymar_sector_z_single_storey_house_is_available_for_sale-14277279-6762-1.html,House,11000000,Gadap Town,"Gadap Town, Karachi, Sindh",0,4.8,For Sale,2
https://www.zameen.com/Property/karachi_korangi_road_aman_orchid_tower__flat_for_sale-15570284-12393-1.html,Flat,4000000,Korangi Road,"Korangi Road, Karachi, Sindh",2,2.9,For Sale,2
https://www.zameen.com/Property/opf_housing_scheme_opf_housing_scheme_block_c_10_marla_brand_new_house_for_sale_in_opf_housing_scheme_block_c-16606966-9022-1.html,House,20000000,OPF Housing Scheme,"OPF Housing Scheme, Lahore, Punjab",5,10.0,For Sale,5
https://www.zameen.com/Property/dha_phase_4_dha_phase_4_block_ff_1_kanal_slight_used_house_for_sale_in_dha_4-17276394-1594-1.html,House,33500000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,6
https://www.zameen.com/Property/pia_housing_scheme_pia_housing_scheme_block_c_1_kanal__residential_house_is_available_for_sale_at_pia_housing_scheme__block_c_at_prime_location-17199432-4146-1.html,House,38000000,PIA Housing Scheme,"PIA Housing Scheme, Lahore, Punjab",7,20.0,For Sale,6
https://www.zameen.com/Property/lahore_nishat_colony_4_5_marla_house_in_nishat_colony-16597919-1459-1.html,House,6000000,Nishat Colony,"Nishat Colony, Lahore, Punjab",2,4.5,For Sale,3
https://www.zameen.com/Property/askari_askari_11_house_is_available_for_sale-17039363-1503-1.html,House,18000000,Askari,"Askari, Lahore, Punjab",0,10.0,For Sale,4
https://www.zameen.com/Property/lahore_divine_gardens_6_15_marla_house_is_available_for_sale_with_facing_park-15883528-1487-1.html,House,12500000,Divine Gardens,"Divine Gardens, Lahore, Punjab",4,6.2,For Sale,4
https://www.zameen.com/Property/lahore_raiwind_road_5_marla_double_storey_house_for_sale_prime_location-11766989-128-1.html,House,9000000,Raiwind Road,"Raiwind Road, Lahore, Punjab",4,5.0,For Sale,4
https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_noman_garden_2_bedroom_flat__is_available_for_sale-13839388-9522-1.html,Flat,5500000,Abul Hassan Isphani Road,"Abul Hassan Isphani Road, Karachi, Sindh",2,4.0,For Sale,2
https://www.zameen.com/Property/gadap_town_garden_city_luxurious_bungalow_for_sale_in_garden_city_block_a-12374717-1350-1.html,House,7100000,Gadap Town,"Gadap Town, Karachi, Sindh",4,3.2,For Sale,4
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_11_single_storey_fully_renovated_house_is_available_for_sale-16847093-6695-1.html,House,41000000,Federal B Area,"Federal B Area, Karachi, Sindh",0,16.0,For Sale,0
https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_10_marla_house_for_sale_nearby_f_block_park-17280708-4190-1.html,House,20200000,State Life Housing Society,"State Life Housing Society, Lahore, Punjab",6,10.0,For Sale,4
https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_g_11_3_warda_humna_3_bed_stylish_luxury_apartment_investor_price-12033557-9613-1.html,Flat,21000000,G-11,"G-11, Islamabad, Islamabad Capital",3,9.3,For Sale,3
https://www.zameen.com/Property/lahore_bahria_town_brand_new_luxurious_house_bahria_town_lahore-17412755-509-1.html,House,20000000,Bahria Town,"Bahria Town, Lahore, Punjab",6,10.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_superb_bungalow_9_town_dha_lahore-17430893-1452-1.html,House,15000000,DHA Defence,"DHA Defence, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/model_town_model_town_block_f_single_storey_house_is_available_for_sale-16647457-1552-1.html,House,55000000,Model Town,"Model Town, Lahore, Punjab",0,20.0,For Sale,3
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_ground_portion_available_for_rent_in_dha_phase_1_islamabad-14373331-376-4.html,Lower Portion,50000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",4,20.0,For Rent,3
https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_block_g5_wapda_town_house_for_sale-8372269-4318-1.html,House,9100000,Wapda Town,"Wapda Town, Lahore, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/rawalpindi_sher_zaman_colony_house_for_sale_in_sher_zaman_colony-13783392-8854-1.html,House,16000000,Sher Zaman Colony,"Sher Zaman Colony, Rawalpindi, Punjab",6,17.3,For Sale,6
https://www.zameen.com/Property/d_h_a_dha_phase_1_1000_yards_bungalow_for_sale-14592697-1478-1.html,House,110000000,DHA Defence,"DHA Defence, Karachi, Sindh",6,40.0,For Sale,6
https://www.zameen.com/Property/karachi_surti_muslim_co_operative_housing_society_500_sq_yards_house_is_available_for_sale_-11445062-11846-1.html,House,34000000,Surti Muslim Co-Operative Housing Society,"Surti Muslim Co-Operative Housing Society, Karachi, Sindh",6,20.0,For Sale,6
https://www.zameen.com/Property/d_h_a_dha_phase_4_1_unit_house_is_available_for_sale-17040873-1481-1.html,House,85000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,12.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_6_double_storey_house_is_available_for_sale-17078413-1448-1.html,House,52500000,DHA Defence,"DHA Defence, Lahore, Punjab",0,20.0,For Sale,5
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_16_sumaira_avenue_3_bed_dd_with_roof_best_for_living_purpose_and_investment_flat_for_sale-14851625-6840-1.html,Flat,11500000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,6.0,For Sale,3
https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_modern_owner_built_house_on_1000_sq_yards-14944776-1483-1.html,House,240000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,40.0,For Sale,11
https://www.zameen.com/Property/karachi_liaquatabad_2nd_floor_portion_is_available_for_sale-16914177-681-1.html,Upper Portion,4500000,Liaquatabad,"Liaquatabad, Karachi, Sindh",0,3.2,For Sale,0
https://www.zameen.com/Property/lahore_allama_iqbal_town_a_beautifully_built_house_at_good_location-16925588-58-1.html,House,17000000,Allama Iqbal Town,"Allama Iqbal Town, Lahore, Punjab",2,10.0,For Sale,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_villa_is_available_for_sale-15591848-10045-1.html,House,10500000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,9.4,For Sale,3
https://www.zameen.com/Property/d_h_a_dha_phase_5_2nd_floor_flat_is_available_for_sale-16359551-1482-1.html,Flat,10000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,4.4,For Sale,2
https://www.zameen.com/Property/bahria_town_bahria_enclave_great_opportunity_for_you_to_have_the_property_of_your_choice-16940899-1705-1.html,House,42500000,Bahria Town,"Bahria Town, Islamabad, Islamabad Capital",6,20.0,For Sale,5
https://www.zameen.com/Property/wapda_city_wapda_city_block_f_the_best_house_for_living_purpose-16988034-5071-4.html,House,95000,Wapda City,"Wapda City, Faisalabad, Punjab",0,20.0,For Rent,0
https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_flat_is_available_for_rent-17255663-9030-4.html,Flat,25000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",2,4.2,For Rent,2
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_outstanding_construction_house_for_sale-17080663-3048-1.html,House,21500000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",6,12.0,For Sale,5
https://www.zameen.com/Property/gadap_town_saima_arabian_villas_dua_enterprises_offers_160_sq__yards_ground_plus_one_bungalow_on_rent_in_saima_arabian_villas_block_e-17266927-8856-4.html,House,50000,Gadap Town,"Gadap Town, Karachi, Sindh",0,6.4,For Rent,4
https://www.zameen.com/Property/g_15_zarkon_heights_apartment_available_for_sale_in_block_a-16109894-10169-1.html,Flat,8500000,G-15,"G-15, Islamabad, Islamabad Capital",2,4.8,For Sale,2
https://www.zameen.com/Property/rawalpindi_askari_14_house_available_at_throw_away_price-12932015-1504-1.html,House,19700000,Askari 14,"Askari 14, Rawalpindi, Punjab",6,10.0,For Sale,5
https://www.zameen.com/Property/islamabad_g_13_1_kanal_triple__story_brand_new_house_10_bedroom_3_drawing_room_4_servant_room_for_sale-16715409-330-1.html,House,65000000,G-13,"G-13, Islamabad, Islamabad Capital",10,20.0,For Sale,11
https://www.zameen.com/Property/north_karachi_north_karachi_sector_11b_double_storey_bungalow_for_sale-11467275-7185-1.html,House,47500000,North Karachi,"North Karachi, Karachi, Sindh",6,16.0,For Sale,6
https://www.zameen.com/Property/karachi_khalid_bin_walid_road_pechs_block_2_house_for_rent-9094482-253-4.html,House,40000,Khalid Bin Walid Road,"Khalid Bin Walid Road, Karachi, Sindh",3,6.4,For Rent,3
https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_here_is_a_good_opportunity_to_live_in_a_well_built_house-17244038-438-4.html,House,20000,Gulraiz Housing Scheme,"Gulraiz Housing Scheme, Rawalpindi, Punjab",2,5.0,For Rent,2
https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_g_al_sadiq_estate_offer_for_sale_1_kanal_banglow_in_phase_5-14055149-1604-1.html,House,37500000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_double_storey_independent_house_for_sale-17247863-1312-1.html,House,35000000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",6,26.0,For Sale,6
https://www.zameen.com/Property/lahore_ichhra_upper_portion_for_rent-15837861-88-4.html,Upper Portion,15000,Ichhra,"Ichhra, Lahore, Punjab",2,5.0,For Rent,3
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_l_great_opportunity_for_you_to_have_the_property_of_your_choice-17307864-1620-1.html,House,45000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/shah_faisal_town_natha_khan_goth_2_storey_house_is_available_for_sale-11988843-7296-1.html,House,3200000,Shah Faisal Town,"Shah Faisal Town, Karachi, Sindh",1,2.6,For Sale,2
https://www.zameen.com/Property/satellite_town_satellite_town_block_e_5_marla_house_for_sale_in_satellite_town_near_commerce_college_road__e_block-16067233-10239-1.html,House,18000000,Satellite Town,"Satellite Town, Rawalpindi, Punjab",4,5.0,For Sale,5
https://www.zameen.com/Property/d_h_a_dha_phase_4_5_bedroom_brand_new_villa_for_sale_in_phase_4-13028400-1481-1.html,House,95000000,DHA Defence,"DHA Defence, Karachi, Sindh",5,12.8,For Sale,5
https://www.zameen.com/Property/faisalabad_jaranwala_road_house_is_available_for_sale-10591382-9229-1.html,House,2700000,Jaranwala Road,"Jaranwala Road, Faisalabad, Punjab",3,2.5,For Sale,2
https://www.zameen.com/Property/lahore_bedian_road_farm_house_is_available_for_sale-17059722-378-1.html,Farm House,30000000,Bedian Road,"Bedian Road, Lahore, Punjab",0,160.0,For Sale,0
https://www.zameen.com/Property/islamabad_bani_gala_single_storey_house_is_available_for_rent-14085264-340-4.html,House,29000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",0,5.0,For Rent,0
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_tulip_block_flat_is_available_for_sale_in_bahria_town-16570752-1789-1.html,Flat,3800000,Bahria Town,"Bahria Town, Lahore, Punjab",0,1.8,For Sale,0
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_10_240_sq_yd_3_bed_dd_in_central_government_society_house_for_sale-15774527-6871-1.html,House,30000000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,9.6,For Sale,3
https://www.zameen.com/Property/karachi_bahria_town_karachi_apartment_is_available_for_rent-16336834-8298-4.html,Flat,18000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",2,4.2,For Rent,2
https://www.zameen.com/Property/al_kabir_town_al_kabir_town_phase_2_one_bed_apartment_650_sq_ft_for_sale_on_5_year_easy_installment_plan-17431644-11704-1.html,House,3350000,Al-Kabir Town,"Al-Kabir Town, Lahore, Punjab",1,2.9,For Sale,1
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_5_new_portion_for_sale-12673678-6689-1.html,Lower Portion,32500000,Federal B Area,"Federal B Area, Karachi, Sindh",4,20.0,For Sale,4
https://www.zameen.com/Property/islamabad_bahria_town_12_marla_beautiful_house_for_sale-15813567-383-1.html,House,35000000,Bahria Town,"Bahria Town, Islamabad, Islamabad Capital",6,12.0,For Sale,5
https://www.zameen.com/Property/cbr_town_cbr_town_phase_1_house_for_sale_in_cbr_1_islamabad-17315099-3147-1.html,House,15000000,CBR Town,"CBR Town, Islamabad, Islamabad Capital",5,8.0,For Sale,4
https://www.zameen.com/Property/surjani_town_surjani_town_sector_1_single_storey_with_awesome_elevation_house_is_available_for_sale_in_surjani_town_sector_1-16531577-6727-1.html,House,6000000,Gadap Town,"Gadap Town, Karachi, Sindh",2,3.4,For Sale,2
https://www.zameen.com/Property/dha_valley_dha_homes_structure_house_is_available_for_sale_in_dha_homes-15839644-3226-1.html,House,5800000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",2,8.0,For Sale,2
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_tulip_block_10_marla_brand_new_first_entry_house_available_for_sale_in_bahria_town_lahore-17036816-1789-1.html,House,20000000,Bahria Town,"Bahria Town, Lahore, Punjab",6,10.0,For Sale,6
https://www.zameen.com/Property/lyari_expressway_al_khaleej_tower_2_beds_luxury_apartment_at_al_khaleej_towers_for_rent-15569278-10868-4.html,Flat,33000,Lyari Expressway,"Lyari Expressway, Karachi, Sindh",2,5.6,For Rent,2
https://www.zameen.com/Property/rawalpindi_chakri_road_house_for_sale-11384122-467-1.html,House,2700000,Chakri Road,"Chakri Road, Rawalpindi, Punjab",1,4.0,For Sale,2
